database_key,simulation_name,binary_type,reference_bibkeys,id_code,id_type,id_mass,id_rest_mass,id_mass_ratio,id_ADM_mass,id_ADM_angularmomentum,id_gw_frequency_Hz,id_gw_frequency_Momega22,id_eos,id_kappa2T,id_Lambda,id_eccentricity,id_mass_starA,id_rest_mass_starA,id_spin_starA,id_LoveNum_kell_starA,id_Lambdaell_starA,id_mass_starB,id_rest_mass_starB,id_spin_starB,id_LoveNum_kell_starB,id_Lambdaell_starB,evolution_code,grid_refinement_levels,grid_refinement_levels_moving,grid_refinement_levels_npoints,grid_refinement_levels_moving_npoints,grid_spacing_min,grid_symmetries,grid_shells,grid_shells_radial_npoints,grid_shells_angular_npoints,grid_conservative_amr,subgrid_model,metric_scheme,metric_boundary_conditions,hydro_flux,hydro_reconstruction,hydro_atmosphere_level,hydro_atmosphere_factor,number_of_orbits,evolution_mol_scheme,eos_evolution_Gamma_thermal,neutrino_scheme,available_resolutions,NR_simulation_key,id_gw_NR_frequency_Hz,Hybrid_window_freq_Hz,TEOB_Lambda_starA,TEOB_Lambda_starB,TEOB_version,available_runs,id_eccentricity_3PN
THC:0069:R01,BLQ_1.856_1.020_0.00_0.00_0.051_M0_0.125,BNS,Prakash:2021wpz,LORENE,Irrotational,2.8760000000000003,3.46895141590751,1.82,2.85004,7.4058,288.269,0.05131838945295148,BLQ,38.14617937861887,200.46134620031032,,1.856,2.1378226016612896,"0,0,0","0.04474191274564552,0.010378799899783102,0.0032370687400986825","42.26792464378835,35.72963399162592,29.006168471739855",1.02,1.33112881424622,"0,0,0","0.0964297394595613,0.026413279818118,0.0098617190694654","990.7114263668393,2568.7360550323083,6484.592818710241",THC,7,,,,0.125,bitant,no,,,yes,none,Z4c,flat,HLLE,MP5,1e-14,0.0,4.008889243152934,RK3,,M0,,,,,,,,,
BAM:0096:R01,SLy_1.350_1.350_0.00_0.00_0.0379_0.091_hoold,BNS,Bernuzzi:2016pie,LORENE,Irrotational,2.699995e+00,2.989233e+00,1.000000e+00,2.677602e+00,7.657803e+00,4.545536e+02,3.798197e-02,SLy,7.314570e+01,3.901104e+02,8.620887e-03,1.349998e+00,1.494617e+00,"0, 0, 0","9.317000e-02, 2.551000e-02, 9.490000e-03","3.901104e+02, 7.060784e+02, 1.240257e+03",1.349998e+00,1.494617e+00,"0, 0, 0","9.317000e-02, 2.551000e-02, 9.490000e-03","3.901104e+02, 7.060784e+02, 1.240257e+03",bam_14.07,7,4,400,160,9.120000e-02,bitant,no,NaN,NaN,no,,Z4c,background,HO_LLF,WENOZ,1.000000e-11,1.000000e+02,11.4858382288,RungeKutta4,1.75,,,,,,,,,,
THC:0055:R01,DD2_1.635_1.146_0.00_0.00_0.025_M0_LK_0.167,BNS,Nedora:2020hxc,LORENE,Irrotational,2.7809999999999997,4.0343645690674,1.4267,2.75582,7.40757,284.661,0.02450107608104788,DD2,32.24886926105347,175.17975602400338,,1.635,2.0171822845337,"0,0,0","0.0742514294186662,0.0186259158562705,0.00631911564617322","162.41646633663714,207.72055300866853,256.6413883530562",1.146,2.0171822845337,"0,0,0","0.0742514294186662,0.0186259158562705,0.00631911564617322","162.41646633663714,207.72055300866853,256.6413883530562",THC,7,,,,0.167,bitant,no,,,yes,LK,Z4c,flat,HLLE,MP5,1e-14,0.0,3.614736387901482,RK3,,M0,,,,,,,,,
BAM:0080:R01,MS1b_1.400_1.100_0.00_0.00_0.038_0.294,BNS,Bernuzzi:2015rla,LORENE,Irrotational,2.500003e+00,2.703572e+00,1.272727e+00,2.479642e+00,6.484873e+00,4.904183e+02,3.794343e-02,MS1b,6.494051e+02,3.520297e+03,8.997241e-03,1.100001e+00,1.176768e+00,"0, 0, 0","1.299100e-01, 3.829000e-02, 1.532000e-02","1.260438e+03, 3.437023e+03, 9.087530e+03",1.400001e+00,1.526804e+00,"0, 0, 0","1.524200e-01, 4.691000e-02, 1.962000e-02","4.391144e+03, 1.932333e+04, 8.254073e+04",bam_12.04,7,4,128,64,2.940000e-01,bitant,yes,128,56,no,,Z4c,background,LLF,WENOZ,1.000000e-11,1.000000e+02,7.77634075891,RungeKutta4,1.75,,,,,,,,,,
THC:0046:R01,BLh_1.654_1.654_0.00_0.00_0.062_M0_0.167,BNS,Camilletti:2022jms,LORENE,Irrotational,3.308,3.13856,1.0,3.272,10.232,607.824,0.06222996324493717,BLh,24.286678671768435,129.52895291609826,,1.654,1.56928,"0, 0, 0","0.06379267004367095, 0.015876835411400697, 0.0053564004435146225","129.52895291609823, 159.5382951289428, 190.2615081581045",1.654,1.56928,"0, 0, 0","0.06379267004367095, 0.015876835411400697, 0.0053564004435146225","129.52895291609823, 159.5382951289428, 190.2615081581045",THC,7,,,,0.167,bitant,no,,,yes,,Z4c,flat,HLLE,MP5,1e-14,0.0,5.0,RK3,,M0,,,,,,,,,
THC:0004:R01,BHBlp_1.365_1.250_0.00_0.00_0.053_0.125,BNS,Radice:2016rys Radice:2017lry,LORENE,Irrotational,2.615,2.84344,1.092,2.58906,6.63885,656,0.0530923234963,BHBlp,190.76860956190075,1016.9753576332756,,1.365,1.49103,"0, 0, 0","0.09914, 0.02663, 0.00972","797.1340585207874, 1837.5243240619836, 4111.304457549288",1.25,1.35241,"0, 0, 0","0.10517, 0.02864, 0.01061","1295.2999138045457, 3590.1232699912975, 9669.000432709556",THC,7,,,,0.125,bitant,no,,,yes,,Z4c,,HLLE,MP5,1.000000e-14,0.000000,3.190762e+00,RK3,,Leakage,,,,,,,,,
BAM:0144:R01,SLy_1.350_1.350_0.17_0.17_0.0341_0.098_th180,BNS,Chaurasia:2020ntk,SGRID,CTS-CRV,2.700984e+00,2.989200e+00,1,2.679978e+00,7.548425e+00,4.080570e+02,3.410925e-02,SLy,7.316157e+01,3.901951e+02,0.000000e+00,1.350492e+00,1.494600e+00,"-3.417733e-12, -3.911040e-14, -1.742549e-01","9.313719e-02, 2.551300e-02, 9.494089e-03","3.901951e+02, 7.067245e+02, 1.242064e+03",1.350492e+00,1.494600e+00,"-3.417733e-12, -3.911040e-14, -1.742549e-01","9.313718e-02, 2.551312e-02, 9.494089e-03","3.901951e+02, 7.067278e+02, 1.242064e+03",BAM,7,3,480,160,9.840000e-02,,,NA,NA,yes,,z4c,radiative,HO_LLF,WENOZ,1.000000e-14,1.000000e+02,,rk4g,1.75,,,,,,,,,,
BAM:0035:R01,H4_1.350_1.350_0.00_0.00_0.038_0.140,BNS,Bernuzzi:2014owa,LORENE,Irrotational,2.700057e+00,2.937487e+00,1.000000e+00,2.677685e+00,7.663159e+00,4.545471e+02,3.798230e-02,H4,2.082345e+02,1.110584e+03,9.010893e-03,1.350028e+00,1.468744e+00,"0, 0, 0","1.150500e-01, 3.356000e-02, 1.334000e-02","1.110584e+03, 2.991018e+03, 7.840745e+03",1.350028e+00,1.468744e+00,"0, 0, 0","1.150500e-01, 3.356000e-02, 1.334000e-02","1.110584e+03, 2.991018e+03, 7.840745e+03",bam_12.04,7,4,256,128,1.395000e-01,bitant,yes,256,112,no,,Z4c,background,LLF,WENOZ,1.000000e-11,1.000000e+02,9.97430394555,RungeKutta4,1.75,,,,,,,,,,
THC:0082:R01,LS220_1.400_1.330_0.00_0.00_0.024_M0_0.125,BNS,Nedora:2020hxc,LORENE,Irrotational,2.73,3.0419754544486715,1.0526,2.7041,7.40167,282.62,0.023879308068820323,LS220,119.54881979611704,637.4233245650574,,1.4,1.564140325196664,"0,0,0","0.09285539760597178,0.02577416372499132,0.009722540029469465","536.1531834384389,1118.7305845084159,2265.9578430484207",1.33,1.4778351292520073,"0,0,0","0.09933409453896155,0.02800598489645984,0.010733957694835145","754.0968678035313,1783.108083645235,4094.0833617483004",THC,7,,,,0.125,bitant,no,,,yes,,Z4c,flat,HLLE,MP5,1e-14,0.0,5.251705825356594,RK3,,M0,,,,,,,,,
BAM:0146:R01,SLy_1.350_1.350_0.17_0.17_0.0341_0.098_th90,BNS,Chaurasia:2020ntk,SGRID,CTS-CRV,2.700984e+00,2.989201e+00,1,2.679945e+00,7.871176e+00,4.077427e+02,3.408298e-02,SLy,7.316250e+01,3.902000e+02,0.000000e+00,1.350492e+00,1.494600e+00,"1.742549e-01, -3.911040e-14, -3.417733e-12","9.313718e-02, 2.551311e-02, 9.493860e-03","3.902000e+02, 7.067403e+02, 1.242062e+03",1.350492e+00,1.494600e+00,"-1.742549e-01, -3.911040e-14, -3.417733e-12","9.313718e-02, 2.551311e-02, 9.493860e-03","3.902000e+02, 7.067403e+02, 1.242062e+03",BAM,7,3,480,160,9.840000e-02,,,NA,NA,yes,,z4c,radiative,HO_LLF,WENOZ,1.000000e-14,1.000000e+02,,rk4g,1.75,,,,,,,,,,
BAM:0145:R01,SLy_1.350_1.350_0.17_0.17_0.0341_0.098_th45,BNS,Chaurasia:2020ntk,SGRID,CTS-CRV,2.700985e+00,2.989200e+00,1,2.679934e+00,8.099313e+00,4.075246e+02,3.406476e-02,SLy,7.316067e+01,3.901902e+02,0.000000e+00,1.350492e+00,1.494600e+00,"1.232731e-01, 1.077478e-12, 1.232194e-01","9.313720e-02, 2.551312e-02, 9.494170e-03","3.901935e+02, 7.067238e+02, 1.242065e+03",1.350492e+00,1.494600e+00,"-1.232731e-01, -9.303553e-13, 1.232194e-01","9.313721e-02, 2.551314e-02, 9.494461e-03","3.901869e+02, 7.067074e+02, 1.242065e+03",BAM,7,3,480,160,9.840000e-02,,,NA,NA,yes,,z4c,radiative,HO_LLF,WENOZ,1.000000e-14,1.000000e+02,,rk4g,1.75,,,,,,,,,,
THC:0003:R01,BHBlp_1.350_1.350_0.00_0.00_0.055_0.083,BNS,Radice:2016rys Radice:2017lry,LORENE,Irrotational,2.7,2.94554,1.0,2.67288,7.01514,663.58,0.0554514940011,BHBlp,159.0084296249798,848.0449579998918,,1.35,1.47277,"0, 0, 0","0.09996, 0.0269, 0.00984","848.0449579998921, 2001.0063178210328, 4584.234164607441",1.35,1.47277,"0, 0, 0","0.09996, 0.0269, 0.00984","848.0449579998921, 2001.0063178210328, 4584.234164607441",THC,7,,,,0.083333,bitant,no,,,yes,,Z4c,,HLLE,MP5,1.000000e-14,0.000000,3.097962e+00,RK3,,Leakage,,,,,,,,,
THC:0047:R01,DD2_1.437_1.914_0.00_0.00_0.063_M0_0.167,BNS,Camilletti:2022jms,LORENE,Irrotational,3.351,3.1899800000000003,1.33,3.312,10.241,610.536,0.06332014551105629,DD2,47.97558900255969,254.0852747705095,,1.437,1.36361,"0, 0, 0","0.09615772354247049, 0.02566645741897816, 0.009302793873086329","602.0690457367236, 1247.841444452354, 2508.4773738650474",1.914,1.82637,"0, 0, 0","0.06459394585665369, 0.015689673470282172, 0.005141786288203453","95.59101926686482, 101.25017737966976, 103.35333233485984",THC,7,,,,0.167,bitant,no,,,yes,,Z4c,flat,HLLE,MP5,1e-14,0.0,4.0,RK3,,M0,,,,,,,,,
BAM:0009:R01,ALF2_1.400_1.100_0.00_0.00_0.038_0.249,BNS,Bernuzzi:2015rla,LORENE,Irrotational,2.499998e+00,2.738605e+00,1.272735e+00,2.479563e+00,6.472121e+00,4.913971e+02,3.801908e-02,ALF2,3.240109e+02,1.756880e+03,1.246523e-02,1.099995e+00,1.189881e+00,"0, 0, 0","1.152400e-01, 3.271000e-02, 1.253000e-02","5.907580e+02, 1.201921e+03, 2.357260e+03",1.400003e+00,1.548724e+00,"0, 0, 0","1.439300e-01, 4.287000e-02, 1.729000e-02","2.209371e+03, 7.314491e+03, 2.342130e+04",bam_12.04,7,4,128,64,2.490000e-01,bitant,yes,128,56,no,,Z4c,background,LLF,WENOZ,1.000000e-11,1.000000e+02,9.36780424616,RungeKutta4,1.75,,,,,,,,,,
THC:0096:R01,SLy4_1.635_1.146_0.00_0.00_0.049_M0_LK_0.125,BNS,Nedora:2020hxc,LORENE,Irrotational,2.7809999999999997,3.1412995194873896,1.42,2.756,7.406,569.17,0.04898906935987024,SLy4,68.40825815295983,360.76188443617366,,1.635,1.880043101797121,"0,0,0","0.05906881124153938,0.014262095114563915,0.0046573002674914245","98.03942635595756,108.07104991885619,115.0842142802724",1.146,1.2612564176902685,"0,0,0","0.09459082472479385,0.02538646912540935,0.009273577755323262","1060.3341267551505,2789.330777100527,7133.800990311481",THC,7,,,,0.125,bitant,no,,,yes,LK,Z4c,flat,HLLE,MP5,1e-14,0.0,7.461242428286552,RK3,,M0,,,,,,,,,
BAM:0081:R01,MS1b_1.500_1.000_0.00_0.00_0.0301_0.125,BNS,Dietrich:2017feu,SGRID,CRV,2.500017e+00,2.709668e+00,1.500014e+00,2.482511e+00,6.657108e+00,3.895018e+02,3.013574e-02,MS1b,4.579202e+02,2.425546e+03,1.551585e-02,1.500016e+00,1.646624e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","1.218700e-01, 3.531000e-02, 1.388000e-02","8.637767e+02, 2.042071e+03, 4.678459e+03",1.000001e+00,1.063044e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","1.589000e-01, 4.944000e-02, 2.092000e-02","7.022366e+03, 3.707220e+04, 1.901139e+05",bam_12.04,7,4,256,144,1.250000e-01,bitant,yes,256,128,yes,,Z4c,background,LLF,WENOZ,1.000000e-11,1.000000e+02,13.2312347855,RungeKutta4,1.75,,,,,,,,,,
THC:0054:R01,BLh_1.772_1.065_0.00_0.00_0.050_M0_LK_0.083,BNS,Nedora:2020hxc,LORENE,Irrotational,2.8369999999999997,3.3774564870388346,1.663850e+00,2.81,7.406,573.364,0.05034379570918069,BLh,48.4846722982239,256.0564333119021,,1.772,2.0306925648958245,"0,0,0","0.053845373271139,0.01290710617696921,0.004181941617271489","72.3549413972511,72.7684472221019,70.65755021721661",1.065,1.34676392214301,"0,0,0","0.0961208360918839,0.0263058655899617,0.00981172377128218","969.638992052257,2493.6106284135367,6242.762787302164",THC,7,,,,0.083,bitant,no,,,yes,LK,Z4c,flat,HLLE,MP5,1e-14,0.0,4.339222846999463,RK3,,M0,,,,,,,,,
BAM:0097:R01,SLy_1.350_1.350_0.00_0.00_0.038_0.114,BNS,Bernuzzi:2014kca,LORENE,Irrotational,2.699995e+00,2.989233e+00,1.000000e+00,2.677602e+00,7.657803e+00,4.545536e+02,3.798197e-02,SLy,7.314570e+01,3.901104e+02,8.491245e-03,1.349998e+00,1.494617e+00,"0, 0, 0","9.317000e-02, 2.551000e-02, 9.490000e-03","3.901104e+02, 7.060784e+02, 1.240257e+03",1.349998e+00,1.494617e+00,"0, 0, 0","9.317000e-02, 2.551000e-02, 9.490000e-03","3.901104e+02, 7.060784e+02, 1.240257e+03",bam_12.04,7,4,256,128,1.140000e-01,bitant,yes,256,112,no,,Z4c,background,LLF,WENOZ,1.000000e-11,1.000000e+02,11.5559937277,RungeKutta4,1.75,,,,,,,,,,
Hyb:0005,MS1b_1.375_1.375_0.00_0.00_0.0347,BNS,Dietrich:2017feu,SGRID,CRV,2.750015e+00,2.994212e+00,1.000000e+00,2.728593e+00,8.157922e+00,29.0,3.473395e-02,MS1b,2.603705e+02,1.388643e+03,3.974129e-03,1.375008e+00,1.497106e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","1.315900e-01, 3.893000e-02, 1.563000e-02","1.388643e+03, 3.930661e+03, 1.078514e+04",1.375008e+00,1.497106e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","1.315900e-01, 3.893000e-02, 1.563000e-02","1.388643e+03, 3.930661e+03, 1.078514e+04",,,,,,,,,,,,,,,,,,,,,,,,BAM:0070:R01,4.081217e+02,"423.0, 575.750","1389.413,3935.0, 10796.0","1389.413,3935.0, 10796.0",v1,,
BAM:0021:R01,ALF2_1.750_1.000_0.00_0.00_0.036_0.167,BNS,Dietrich:2016hky,SGRID,CRV,2.750020e+00,3.065668e+00,1.749994e+00,2.730944e+00,7.673696e+00,3.808416e+02,3.241228e-02,ALF2,1.396394e+02,7.307668e+02,4.591342e-03,1.750010e+00,1.991851e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","7.502000e-02, 1.959000e-02, 6.860000e-03","1.222547e+02, 1.446855e+02, 1.640169e+02",1.000009e+00,1.073817e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","1.516700e-01, 4.576000e-02, 1.872000e-02","3.528002e+03, 1.397119e+04, 5.358501e+04",bam_14.07,7,4,240,96,1.666667e-01,bitant,yes,128,64,yes,,Z4c,background,LLF,WENOZ,1.000000e-11,1.000000e+02,14.4768609476,RungeKutta4,1.75,,,,,,,,,,
THC:0068:R01,BLQ_1.500_1.500_0.00_0.00_0.064_M0_0.125,BNS,Prakash:2021wpz,LORENE,Irrotational,3.0,3.3412965681007805,1.0,2.9672,8.37182,344.504,0.06397373669876204,BLQ,49.127716947325084,262.0144903857337,,1.5,1.6706482840503902,"0,0,0","0.07571328062100681,0.019593381012292875,0.006891592562663878","262.0144903857338,415.3272506203643,639.1464761755287",1.5,1.6706482840503902,"0,0,0","0.07571328062100681,0.019593381012292875,0.006891592562663878","262.0144903857338,415.3272506203643,639.1464761755287",THC,7,,,,0.125,bitant,no,,,yes,none,Z4c,flat,HLLE,MP5,1e-14,0.0,2.8191686565339036,RK3,,M0,,,,,,,,,
THC:0010:R01,DD2_1.200_1.200_0.00_0.00_0.047_0.125,BNS,Radice:2016rys Radice:2017lry,LORENE,Irrotational,2.4,2.59384,1.0,2.38178,5.75981,633.08,0.0470247001245,DD2,302.2965055328028,1612.2480295082828,,1.2,1.29692,"0, 0, 0","0.10752, 0.02943, 0.01096","1612.2480295082821, 4859.330076873647, 14233.516050669448",1.2,1.29692,"0, 0, 0","0.10752, 0.02943, 0.01096","1612.2480295082821, 4859.330076873647, 14233.516050669448",THC,7,,,,0.125,bitant,no,,,yes,,Z4c,,HLLE,MP5,1.000000e-14,0.000000,3.729106e+00,RK3,,Leakage,,,,,,,,,
THC:0014:R01,DD2_1.365_1.250_0.00_0.00_0.053_0.125,BNS,Radice:2016rys Radice:2017lry,LORENE,Irrotational,2.615,2.84344,1.092,2.58906,6.63885,656,0.0530923234963,DD2,190.76860956190075,1016.9753576332756,,1.365,1.49103,"0, 0, 0","0.09914, 0.02663, 0.00972","797.1340585207874, 1837.5243240619836, 4111.304457549288",1.25,1.35241,"0, 0, 0","0.10517, 0.02864, 0.01061","1295.2999138045457, 3590.1232699912975, 9669.000432709556",THC,7,,,,0.125,bitant,no,,,yes,,Z4c,,HLLE,MP5,1.000000e-14,0.000000,3.185718e+00,RK3,,Leakage,,,,,,,,,
BAM:0055:R01,H4_1.651_1.100_0.10_0.00_0.0350_0.167,BNS,Dietrich:2016lyp,SGRID,CRV,2.750758e+00,3.011378e+00,1.500676e+00,2.730050e+00,8.073571e+00,4.108873e+02,3.497877e-02,H4,2.076964e+02,1.094333e+03,3.372076e-03,1.650752e+00,1.834799e+00,"1.313080e-11, 4.666438e-14, 2.745136e-01","8.468000e-02, 2.312000e-02, 8.560000e-03","2.825492e+02, 4.656856e+02, 7.434341e+02",1.100006e+00,1.176579e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","1.360400e-01, 4.143000e-02, 1.722000e-02","3.556468e+03, 1.489617e+04, 6.082361e+04",bam_14.07,7,4,192,108,1.666667e-01,bitant,yes,192,96,yes,,Z4c,background,LLF,WENOZ,1.000000e-11,1.000000e+02,12.4030481659,RungeKutta4,1.75,,,,,,,,,,
BAM:0056:R01,H4_1.651_1.100_0.10_0.10_0.0350_0.167,BNS,Dietrich:2016lyp,SGRID,CRV,2.750995e+00,3.011378e+00,1.500354e+00,2.730283e+00,8.187127e+00,4.109726e+02,3.498904e-02,H4,2.077572e+02,1.094649e+03,2.982478e-03,1.650752e+00,1.834799e+00,"1.313080e-11, 4.666438e-14, 2.745136e-01","8.468000e-02, 2.312000e-02, 8.560000e-03","2.825492e+02, 4.656856e+02, 7.434341e+02",1.100242e+00,1.176579e+00,"7.308547e-12, 1.729658e-14, 1.204097e-01","1.360400e-01, 4.143000e-02, 1.722000e-02","3.556468e+03, 1.489617e+04, 6.082361e+04",bam_14.07,7,4,192,108,1.666667e-01,bitant,yes,192,96,yes,,Z4c,background,LLF,WENOZ,1.000000e-11,1.000000e+02,12.8153549614,RungeKutta4,1.75,,,,,,,,,,
BAM:0112:R01,SLy_1.358_1.358_0.00_0.00_0.0106_0.146_ecc_0.52,BNS,-,SGRID,CRV,2.715174e+00,3.008000e+00,1,2.702935e+00,8.808609e+00,1.259095e+02,1.057999e-02,SLy,7.038804e+01,3.754029e+02,,1.357587e+00,1.504000e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","9.237000e-02, 2.523000e-02, 9.370000e-03","3.754029e+02, 6.697876e+02, 1.160605e+03",1.357587e+00,1.504000e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","9.237000e-02, 2.523000e-02, 9.370000e-03","3.754029e+02, 6.697876e+02, 1.160605e+03",bam_14.07,9,3,192,96,1.460000e-01,bitant,no,NAN,NAN,yes,,Z4c,radiative,LLF,WENOZ,1.000000e-14,1.000000e+02,15.5,RungeKutta4,1.75,,,,,,,,,,
BAM:0027:R01,G2_1.515_1.515_0.00_0.00_0.055_0.150_lorene,BNS,Bernuzzi:2013rza,LORENE,Irrotational,3.029685e+00,3.250004e+00,1.000000e+00,2.998438e+00,8.835347e+00,5.890743e+02,5.523279e-02,G2,1.832005e+02,9.770691e+02,NAN,1.514842e+00,1.625002e+00,"0, 0, 0","7.888000e-02, 2.336000e-02, 9.560000e-03","9.770691e+02, 2.951760e+03, 8.802133e+03",1.514842e+00,1.625002e+00,"0, 0, 0","7.888000e-02, 2.336000e-02, 9.560000e-03","9.770691e+02, 2.951760e+03, 8.802133e+03",bam_12.04,6,2,192,192,1.500000e-01,bitant,no,NaN,NaN,no,,Z4c,radiative,LLF,WENOZ,1.000000e-10,1.000000e+02,3.66381681815,RungeKutta4,1.75,,,,,,,,,,
BAM:0028:R01,G2_1.515_1.515_0.02_0.02_0.053_0.150,BNS,Bernuzzi:2013rza,SGRID,CRV,3.029735e+00,3.250000e+00,1.000000e+00,2.999074e+00,9.005854e+00,5.680438e+02,5.326180e-02,G2,1.832005e+02,9.770691e+02,NAN,1.514867e+00,1.625000e+00,"-7.367428e-15, 6.202118e-16, 5.710255e-02","7.888000e-02, 2.336000e-02, 9.560000e-03","9.770691e+02, 2.951760e+03, 8.802133e+03",1.514867e+00,1.625000e+00,"-7.367428e-15, 6.202118e-16, 5.710255e-02","7.888000e-02, 2.336000e-02, 9.560000e-03","9.770691e+02, 2.951760e+03, 8.802133e+03",bam_12.04,6,2,192,192,1.500000e-01,bitant,no,NAN,NAN,no,,Z4c,radiative,LLF,WENOZ,1.000000e-10,1.000000e+02,4.09293515036,RungeKutta4,1.75,,,,,,,,,,
BAM:0116:R01,SLy_1.358_1.358_0.18_0.18_0.0107_0.146_ecc_0.50,BNS,-,SGRID,CRV,2.716194e+00,3.008000e+00,1,2.703786e+00,9.234612e+00,1.267662e+02,1.065599e-02,SLy,7.038804e+01,3.754029e+02,,1.358097e+00,1.504000e+00,"0.000000e+00, 0.000000e+00, 1.767024e-01","9.237000e-02, 2.523000e-02, 9.370000e-03","3.754029e+02, 6.697876e+02, 1.160605e+03",1.358097e+00,1.504000e+00,"0.000000e+00, 0.000000e+00, 1.767024e-01","9.237000e-02, 2.523000e-02, 9.370000e-03","3.754029e+02, 6.697876e+02, 1.160605e+03",bam_14.07,9,3,192,96,1.460000e-01,bitant,no,NAN,NAN,yes,,Z4c,radiative,LLF,WENOZ,1.000000e-14,1.000000e+02,18.5,RungeKutta4,1.75,,,,,,,,,,
BAM:0022:R01,ENG_1.350_1.350_0.00_0.00_0.038_0.228_shells,BNS,Bernuzzi:2014kca,LORENE,Irrotational,2.699891e+00,2.989017e+00,1.000000e+00,2.677535e+00,7.658358e+00,4.545656e+02,3.798151e-02,ENG,8.977581e+01,4.788043e+02,8.856892e-03,1.349945e+00,1.494508e+00,"0, 0, 0","1.039700e-01, 2.893000e-02, 1.090000e-02","4.788043e+02, 9.148818e+02, 1.690758e+03",1.349945e+00,1.494508e+00,"0, 0, 0","1.039700e-01, 2.893000e-02, 1.090000e-02","4.788043e+02, 9.148818e+02, 1.690758e+03",bam_12.04,5,3,128,64,2.280000e-01,bitant,yes,494,56,no,,Z4c,background,LLF,WENOZ,1.000000e-11,1.000000e+02,11.1756929912,RungeKutta4,1.75,,,,,,,,,,
THC:0034:R01,SFHo_1.440_1.390_0.00_0.00_0.059_0.125,BNS,Radice:2016rys Radice:2017lry,LORENE,Irrotational,2.83,3.13253,1.03597122302,2.80062,7.58098,674.582,0.0590850195434,SFHo,57.57361030301696,307.020572385404,,1.44,1.59791,"0, 0, 0","0.07593, 0.01937, 0.00672","272.7817026040569, 432.67189950980793, 666.649473632357",1.39,1.53462,"0, 0, 0","0.07947, 0.02049, 0.00719","344.7660816938658, 596.016531508218, 1001.6413142921474",THC,7,,,,0.125,bitant,no,,,yes,,Z4c,,HLLE,MP5,1.000000e-14,0.000000,3.396521e+00,RK3,,Leakage,,,,,,,,,
BAM:0153:R01,H4_1.738_1.264_0.31_0.16_0.025_R01,BNS,Schianchi:2024vvi,SGRID,CRV,3.001221,3.31078,1.3753063887950145,2.972293,9.025912,547.447410207192,0.05084752,H4,116.0996,611.9125617849979,0.016171160533443783,1.737712,1.94471,"-6.00140680915622e-14, -8.342597833290896e-13, 0.31427598650177424","0.0752618, 0.02009043, 0.007251043","185.1262721794354, 264.06240144442717, 363.75892906829154",1.263509,1.36607,"-6.853579141920527e-13, -1.2833577863173254e-12, 0.1641175773246275","0.1227653, 0.03644224, 0.01473458","1641.6349961467754, 5125.696937765364, 15570.56866736926",BAM14,6,2,192,96,12.287999999999998,box bitant,no,,,yes,no,Z4c,background radcentered,HO_LLF,WENOZ,1e-11,100.0,4.7209600483336285,RK4,1.75,no,,,,,,,,,
BAM:0048:R01,H4_1.528_1.222_0.00_0.00_0.0349_0.167,BNS,-,SGRID,CRV,2.750018e+00,3.001432e+00,1.250003e+00,2.728675e+00,8.024784e+00,4.102215e+02,3.491269e-02,H4,1.926016e+02,1.023119e+03,6.600551e-03,1.527789e+00,1.683352e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","9.777000e-02, 2.750000e-02, 1.051000e-02","4.995540e+02, 1.005835e+03, 1.965559e+03",1.222228e+00,1.318080e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","1.258500e-01, 3.759000e-02, 1.529000e-02","1.986016e+03, 6.666843e+03, 2.176936e+04",bam_14.07,7,4,192,108,1.666667e-01,bitant,yes,192,96,yes,,Z4c,background,LLF,WENOZ,1.000000e-11,1.000000e+02,12.1577744831,RungeKutta4,1.75,,,,,,,,,,
BAM:0131:R01,SLy_1.718_0.982_0.00_0.00_0.0322_0.062,BNS,Ujevic:2022qle,SGRID,CRV,2.700133e+00,3.023734e+00,1.750025e+00,2.681582e+00,7.427986e+00,3.855703e+02,3.221944e-02,SLy,9.649509e+01,5.034206e+02,1.658282e-04,1.718275e+00,1.969542e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","5.774193e-02, 1.407412e-02, 4.631608e-03","6.642876e+01, 6.384083e+01, 5.916890e+01",9.818575e-01,1.054192e+00,"0.000000e+00, 0.000000e+00, 0.000000e+00","1.272046e-01, 3.824119e-02, 1.551446e-02","2.534729e+03, 9.401522e+03, 3.361348e+04",,7,4,0,256,6.225000e-02,box bitant,no,,,yes,,Z4c,background radcentered,HO_LLF,WENOZ,1.000000e-12,1.000000e+02,15.920122,RungeKutta4,1.75,,,,,,,,,,
